day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;94500;EMERALDS;9992;11;9990;20;;;10008;11;10010;20;;;10000.0;651.0
-1;94500;TOMATOES;4972;8;4971;19;;;4985;8;4987;19;;;4978.5;365.5
-1;94600;EMERALDS;9992;13;9990;25;;;10008;13;10010;25;;;10000.0;651.0
-1;94600;TOMATOES;4973;10;4972;22;;;4986;10;4988;22;;;4979.5;374.5
-1;94700;EMERALDS;9992;10;9990;20;;;10008;10;10010;20;;;10000.0;651.0
-1;94700;TOMATOES;4973;8;4972;20;;;4987;8;4988;20;;;4980.0;379.0
-1;94800;EMERALDS;9992;11;9990;23;;;10008;11;10010;23;;;10000.0;651.0
-1;94800;TOMATOES;4974;8;4973;23;;;4988;8;4989;23;;;4981.0;388.0
-1;94900;EMERALDS;9992;12;9990;28;;;10008;12;10010;28;;;10000.0;651.0
-1;94900;TOMATOES;4974;7;4973;20;;;4987;7;4989;20;;;4980.5;383.5
-1;95000;EMERALDS;9992;14;9990;28;;;10008;14;10010;28;;;10000.0;651.0
-1;95000;TOMATOES;4975;10;4974;21;;;4988;10;4990;21;;;4981.5;392.5
-1;95100;EMERALDS;9992;12;9990;20;;;10008;12;10010;20;;;10000.0;651.0
-1;95100;TOMATOES;4975;9;4974;25;;;4989;9;4990;25;;;4982.0;397.0
-1;95200;EMERALDS;9992;12;9990;21;;;10008;12;10010;21;;;10000.0;651.0
-1;95200;TOMATOES;4975;7;4974;25;;;4988;7;4990;25;;;4981.5;392.5
-1;95300;EMERALDS;9992;15;9990;22;;;10008;15;10010;22;;;10000.0;651.0
-1;95300;TOMATOES;4975;6;4974;20;;;4989;6;4990;20;;;4982.0;397.0
-1;95400;EMERALDS;9992;14;9990;30;;;10008;14;10010;30;;;10000.0;651.0
-1;95400;TOMATOES;4976;10;4975;18;;;4989;10;4990;18;;;4982.5;401.5
-1;95500;EMERALDS;9992;12;9990;27;;;10008;12;10010;27;;;10000.0;651.0
-1;95500;TOMATOES;4976;6;4974;16;;;4989;6;4990;16;;;4982.5;401.5
-1;95600;EMERALDS;9992;10;9990;23;;;10008;10;10010;23;;;10000.0;651.0
-1;95600;TOMATOES;4983;6;4976;6;4975;19;4989;6;4991;19;;;4986.0;415.0
-1;95700;EMERALDS;9992;11;9990;24;;;10008;11;10010;24;;;10000.0;651.0
-1;95700;TOMATOES;4977;8;4976;15;;;4990;8;4992;15;;;4983.5;407.5
-1;95800;EMERALDS;9992;14;9990;26;;;10008;14;10010;26;;;10000.0;651.0
-1;95800;TOMATOES;4977;5;4975;20;;;4990;5;4991;20;;;4983.5;407.5
-1;95900;EMERALDS;9992;11;9990;25;;;10008;11;10010;25;;;10000.0;651.0
-1;95900;TOMATOES;4977;6;4976;15;;;4991;6;4992;15;;;4984.0;409.0
-1;96000;EMERALDS;9992;13;9990;28;;;10008;13;10010;28;;;10000.0;651.0
-1;96000;TOMATOES;4976;8;4975;17;;;4990;8;4991;17;;;4983.0;406.0
-1;96100;EMERALDS;9992;11;9990;20;;;10008;11;10010;20;;;10000.0;651.0
-1;96100;TOMATOES;4976;5;4975;24;;;4990;5;4991;24;;;4983.0;430.0
-1;96200;EMERALDS;10000;8;9992;13;9990;21;10008;13;10010;21;;;10004.0;619.0
-1;96200;TOMATOES;4976;5;4975;16;;;4990;5;4991;16;;;4983.0;430.0
-1;96300;EMERALDS;9992;15;9990;22;;;10008;15;10010;22;;;10000.0;651.0
-1;96300;TOMATOES;4977;7;4975;16;;;4990;7;4991;16;;;4983.5;429.5
-1;96400;EMERALDS;9992;12;9990;30;;;10008;12;10010;30;;;10000.0;651.0
-1;96400;TOMATOES;4977;10;4975;25;;;4990;10;4991;25;;;4983.5;451.5
-1;96500;EMERALDS;9992;10;9990;30;;;10008;10;10010;30;;;10000.0;651.0
-1;96500;TOMATOES;4977;9;4975;21;;;4990;9;4991;21;;;4983.5;451.5
-1;96600;EMERALDS;9992;14;9990;20;;;10008;14;10010;20;;;10000.0;686.0
-1;96600;TOMATOES;4977;6;4976;16;;;4990;6;4992;16;;;4983.5;451.5
-1;96700;EMERALDS;9992;13;9990;23;;;10008;13;10010;23;;;10000.0;686.0
-1;96700;TOMATOES;4977;8;4975;23;;;4990;8;4991;23;;;4983.5;451.5
-1;96800;EMERALDS;9992;12;9990;26;;;10008;12;10010;26;;;10000.0;686.0
-1;96800;TOMATOES;4977;5;4976;15;;;4991;5;4992;15;;;4984.0;449.0
-1;96900;EMERALDS;9992;14;9990;28;;;10008;14;10010;28;;;10000.0;686.0
-1;96900;TOMATOES;4978;6;4977;24;;;4991;6;4992;24;;;4984.5;446.5
-1;97000;EMERALDS;9992;14;9990;20;;;10008;14;10010;20;;;10000.0;686.0
-1;97000;TOMATOES;4978;5;4977;20;;;4991;5;4992;20;;;4984.5;446.5
-1;97100;EMERALDS;9992;10;9990;30;;;10008;10;10010;30;;;10000.0;686.0
-1;97100;TOMATOES;4978;5;4977;16;;;4991;5;4992;16;;;4984.5;446.5
-1;97200;EMERALDS;9992;13;9990;20;;;10008;13;10010;20;;;10000.0;686.0
-1;97200;TOMATOES;4978;6;4976;17;;;4991;6;4992;17;;;4984.5;446.5
-1;97300;EMERALDS;9992;10;9990;27;;;10008;10;10010;27;;;10000.0;686.0
-1;97300;TOMATOES;4978;6;4976;24;;;4991;6;4992;24;;;4984.5;446.5
-1;97400;EMERALDS;9992;15;9990;21;;;10008;15;10010;21;;;10000.0;686.0
-1;97400;TOMATOES;4978;6;4976;19;;;4991;6;4992;19;;;4984.5;446.5
-1;97500;EMERALDS;9992;15;9990;22;;;10008;15;10010;22;;;10000.0;686.0
-1;97500;TOMATOES;4978;9;4977;20;;;4991;9;4993;20;;;4984.5;446.5
-1;97600;EMERALDS;9992;13;9990;26;;;10008;13;10010;26;;;10000.0;686.0
-1;97600;TOMATOES;4978;10;4977;24;;;4991;10;4993;24;;;4984.5;446.5
-1;97700;EMERALDS;9992;11;9990;26;;;10008;11;10010;26;;;10000.0;686.0
-1;97700;TOMATOES;4978;7;4976;20;;;4991;7;4992;20;;;4984.5;446.5
-1;97800;EMERALDS;9992;10;9990;24;;;10008;10;10010;24;;;10000.0;686.0
-1;97800;TOMATOES;4978;8;4977;17;;;4991;8;4993;17;;;4984.5;446.5
-1;97900;EMERALDS;9992;14;9990;28;;;10008;14;10010;28;;;10000.0;686.0
-1;97900;TOMATOES;4977;8;4976;23;;;4991;8;4992;23;;;4984.0;449.0
-1;98000;EMERALDS;9992;14;9990;21;;;10008;14;10010;21;;;10000.0;686.0
-1;98000;TOMATOES;4977;7;4976;18;;;4990;7;4992;18;;;4983.5;451.5
-1;98100;EMERALDS;9992;11;9990;28;;;10008;11;10010;28;;;10000.0;686.0
-1;98100;TOMATOES;4978;8;4976;15;;;4991;8;4992;15;;;4984.5;446.5
-1;98200;EMERALDS;9992;14;9990;20;;;10008;14;10010;20;;;10000.0;686.0
-1;98200;TOMATOES;4977;10;4976;25;;;4990;10;4992;25;;;4983.5;451.5
-1;98300;EMERALDS;9992;12;9990;27;;;10008;12;10010;27;;;10000.0;686.0
-1;98300;TOMATOES;4977;8;4976;21;;;4991;8;4992;21;;;4984.0;449.0
-1;98400;EMERALDS;9992;12;9990;23;;;10008;12;10010;23;;;10000.0;686.0
-1;98400;TOMATOES;4977;5;4976;20;;;4991;5;4992;20;;;4984.0;449.0
-1;98500;EMERALDS;9992;11;9990;25;;;10008;11;10010;25;;;10000.0;686.0
-1;98500;TOMATOES;4978;8;4977;19;;;4991;8;4992;19;;;4984.5;446.5
-1;98600;EMERALDS;9992;13;9990;29;;;10008;13;10010;29;;;10000.0;686.0
-1;98600;TOMATOES;4978;8;4977;25;;;4992;8;4993;25;;;4985.0;444.0
-1;98700;EMERALDS;9992;15;9990;25;;;10008;15;10010;25;;;10000.0;686.0
-1;98700;TOMATOES;4979;6;4978;21;;;4992;6;4993;21;;;4985.5;441.5
-1;98800;EMERALDS;9992;15;9990;20;;;10008;15;10010;20;;;10000.0;686.0
-1;98800;TOMATOES;4980;9;4978;18;;;4993;9;4994;18;;;4986.5;436.5
-1;98900;EMERALDS;9992;14;9990;24;;;10008;14;10010;24;;;10000.0;686.0
-1;98900;TOMATOES;4979;6;4978;24;;;4993;6;4994;24;;;4986.0;439.0
-1;99000;EMERALDS;9992;15;9990;22;;;10008;15;10010;22;;;10000.0;686.0
-1;99000;TOMATOES;4979;7;4978;18;;;4993;7;4994;18;;;4986.0;439.0
-1;99100;EMERALDS;9992;15;9990;26;;;10008;15;10010;26;;;10000.0;686.0
-1;99100;TOMATOES;4980;5;4978;17;;;4993;5;4994;17;;;4986.5;436.5
-1;99200;EMERALDS;9992;13;9990;23;;;10008;13;10010;23;;;10000.0;686.0
-1;99200;TOMATOES;4980;8;4979;18;;;4993;8;4994;18;;;4986.5;436.5
-1;99300;EMERALDS;9992;15;9990;27;;;10008;15;10010;27;;;10000.0;686.0
-1;99300;TOMATOES;4980;7;4979;16;;;4994;7;4995;16;;;4987.0;434.0
-1;99400;EMERALDS;9992;11;9990;27;;;10008;11;10010;27;;;10000.0;686.0
-1;99400;TOMATOES;4980;10;4979;25;;;4994;10;4995;25;;;4987.0;434.0
-1;99500;EMERALDS;9992;12;9990;22;;;10008;12;10010;22;;;10000.0;686.0
-1;99500;TOMATOES;4980;7;4979;24;;;4994;7;4995;24;;;4987.0;434.0
-1;99600;EMERALDS;9992;14;9990;28;;;10008;14;10010;28;;;10000.0;686.0
-1;99600;TOMATOES;4980;8;4979;25;;;4993;8;4995;25;;;4986.5;436.5
-1;99700;EMERALDS;9992;12;9990;28;;;10008;12;10010;28;;;10000.0;686.0
-1;99700;TOMATOES;4980;6;4978;23;;;4993;6;4994;23;;;4986.5;436.5
-1;99800;EMERALDS;9992;12;9990;25;;;10008;12;10010;25;;;10000.0;686.0
-1;99800;TOMATOES;4979;10;4978;20;;;4993;10;4994;20;;;4986.0;439.0
-1;99900;EMERALDS;9992;12;9990;24;;;10008;12;10010;24;;;10000.0;686.0
-1;99900;TOMATOES;4979;10;4978;17;;;4992;10;4993;17;;;4985.5;441.5
-1;100000;EMERALDS;9992;12;9990;22;;;10008;12;10010;22;;;10000.0;686.0
-1;100000;TOMATOES;4978;8;4977;17;;;4992;8;4993;17;;;4985.0;444.0
-1;100100;EMERALDS;9992;13;9990;25;;;10008;13;10010;25;;;10000.0;686.0
-1;100100;TOMATOES;4978;6;4977;15;;;4991;6;4993;15;;;4984.5;446.5
-1;100200;EMERALDS;9992;15;9990;30;;;10008;15;10010;30;;;10000.0;686.0
-1;100200;TOMATOES;4977;6;4976;18;;;4991;6;4992;18;;;4984.0;449.0
-1;100300;EMERALDS;9992;11;9990;26;;;10008;11;10010;26;;;10000.0;686.0
-1;100300;TOMATOES;4977;5;4976;15;;;4991;5;4992;15;;;4984.0;449.0
-1;100400;EMERALDS;9992;10;9990;24;;;10008;10;10010;24;;;10000.0;686.0
-1;100400;TOMATOES;4979;7;4977;18;;;4992;7;4993;18;;;4985.5;441.5
-1;100500;EMERALDS;9992;12;9990;25;;;10008;12;10010;25;;;10000.0;686.0
-1;100500;TOMATOES;4979;7;4977;19;;;4992;7;4993;19;;;4985.5;441.5
-1;100600;EMERALDS;9992;15;9990;21;;;10008;15;10010;21;;;10000.0;686.0
-1;100600;TOMATOES;4978;10;4977;16;;;4992;10;4993;16;;;4985.0;444.0
-1;100700;EMERALDS;9992;10;9990;30;;;10008;10;10010;30;;;10000.0;686.0
-1;100700;TOMATOES;4978;7;4977;20;;;4991;7;4993;20;;;4984.5;446.5
-1;100800;EMERALDS;9992;12;9990;22;;;10008;12;10010;22;;;10000.0;686.0
-1;100800;TOMATOES;4978;7;4977;23;;;4992;7;4993;23;;;4985.0;444.0
-1;100900;EMERALDS;9992;11;9990;24;;;10008;11;10010;24;;;10000.0;686.0
-1;100900;TOMATOES;4978;10;4977;22;;;4992;10;4993;22;;;4985.0;444.0
-1;101000;EMERALDS;9992;15;9990;20;;;10008;15;10010;20;;;10000.0;686.0
-1;101000;TOMATOES;4979;5;4978;20;;;4993;5;4994;20;;;4986.0;439.0
-1;101100;EMERALDS;9992;14;9990;27;;;10008;14;10010;27;;;10000.0;686.0
-1;101100;TOMATOES;4980;7;4979;16;;;4993;7;4995;16;;;4986.5;436.5
-1;101200;EMERALDS;9992;13;9990;28;;;10008;13;10010;28;;;10000.0;686.0
-1;101200;TOMATOES;4980;6;4978;20;;;4993;6;4994;20;;;4986.5;436.5
-1;101300;EMERALDS;9992;13;9990;20;;;10008;13;10010;20;;;10000.0;686.0
-1;101300;TOMATOES;4980;7;4979;17;;;4994;7;4995;17;;;4987.0;434.0
-1;101400;EMERALDS;9992;12;9990;21;;;10008;12;10010;21;;;10000.0;686.0
-1;101400;TOMATOES;4980;6;4979;16;;;4985;10;4994;6;4995;16;4982.5;431.5
-1;101500;EMERALDS;9992;15;9990;20;;;10008;15;10010;20;;;10000.0;686.0
-1;101500;TOMATOES;4980;10;4979;19;;;4994;10;4995;19;;;4987.0;454.0
-1;101600;EMERALDS;9992;12;9990;22;;;10008;12;10010;22;;;10000.0;686.0
-1;101600;TOMATOES;4981;9;4980;25;;;4995;9;4996;25;;;4988.0;459.0
-1;101700;EMERALDS;9992;15;9990;26;;;10008;15;10010;26;;;10000.0;686.0
-1;101700;TOMATOES;4981;7;4980;18;;;4995;7;4996;18;;;4988.0;477.0
-1;101800;EMERALDS;9992;11;9990;29;;;10008;11;10010;29;;;10000.0;686.0
-1;101800;TOMATOES;4981;5;4980;15;;;4995;5;4996;15;;;4988.0;477.0
-1;101900;EMERALDS;9992;13;9990;23;;;10008;13;10010;23;;;10000.0;686.0
-1;101900;TOMATOES;4981;10;4980;25;;;4995;10;4996;25;;;4988.0;477.0
-1;102000;EMERALDS;9992;10;9990;27;;;10008;10;10010;27;;;10000.0;686.0
-1;102000;TOMATOES;4981;6;4980;17;;;4994;6;4995;17;;;4987.5;476.0
-1;102100;EMERALDS;9992;10;9990;27;;;10008;10;10010;27;;;10000.0;686.0
-1;102100;TOMATOES;4981;5;4980;21;;;4988;4;4994;5;4996;21;4984.5;470.0
-1;102200;EMERALDS;9992;14;9990;25;;;10008;14;10010;25;;;10000.0;686.0
-1;102200;TOMATOES;4981;8;4980;15;;;4995;8;4996;15;;;4988.0;477.0
-1;102300;EMERALDS;9992;15;9990;28;;;10008;15;10010;28;;;10000.0;686.0
-1;102300;TOMATOES;4980;6;4979;16;;;4994;6;4995;16;;;4987.0;475.0
-1;102400;EMERALDS;9992;11;9990;27;;;10008;11;10010;27;;;10000.0;686.0
-1;102400;TOMATOES;4980;9;4979;19;;;4994;9;4995;19;;;4987.0;475.0
-1;102500;EMERALDS;9992;14;9990;26;;;10008;14;10010;26;;;10000.0;686.0
-1;102500;TOMATOES;4980;7;4979;20;;;4994;7;4995;20;;;4987.0;475.0
-1;102600;EMERALDS;9992;11;9990;28;;;10008;11;10010;28;;;10000.0;686.0
-1;102600;TOMATOES;4981;9;4979;16;;;4994;9;4995;16;;;4987.5;476.0
-1;102700;EMERALDS;9992;15;9990;21;;;10008;15;10010;21;;;10000.0;686.0
-1;102700;TOMATOES;4980;9;4979;23;;;4993;9;4995;23;;;4986.5;474.0
-1;102800;EMERALDS;9992;12;9990;27;;;10008;12;10010;27;;;10000.0;686.0
-1;102800;TOMATOES;4981;5;4979;18;;;4994;5;4995;18;;;4987.5;476.0
-1;102900;EMERALDS;9992;13;9990;24;;;10008;13;10010;24;;;10000.0;686.0
-1;102900;TOMATOES;4981;8;4980;23;;;4995;8;4996;23;;;4988.0;477.0
-1;103000;EMERALDS;9992;15;9990;27;;;10008;15;10010;27;;;10000.0;686.0
-1;103000;TOMATOES;4982;9;4980;24;;;4995;9;4996;24;;;4988.5;478.0
-1;103100;EMERALDS;9992;11;9990;21;;;10008;11;10010;21;;;10000.0;686.0
-1;103100;TOMATOES;4982;7;4981;21;;;4989;6;4996;7;4997;21;4985.5;472.0
-1;103200;EMERALDS;9992;15;9990;30;;;10008;15;10010;30;;;10000.0;686.0
-1;103200;TOMATOES;4983;10;4981;21;;;4996;10;4997;21;;;4989.5;480.0
-1;103300;EMERALDS;9992;13;9990;21;;;10000;5;10008;13;10010;21;9996.0;718.0
-1;103300;TOMATOES;4983;8;4981;15;;;4996;8;4997;15;;;4989.5;480.0
-1;103400;EMERALDS;9992;14;9990;25;;;10008;14;10010;25;;;10000.0;686.0
-1;103400;TOMATOES;4982;8;4981;25;;;4996;8;4997;25;;;4989.0;479.0
-1;103500;EMERALDS;9992;14;9990;26;;;10008;14;10010;26;;;10000.0;686.0
-1;103500;TOMATOES;4982;6;4981;19;;;4996;6;4997;19;;;4989.0;479.0
-1;103600;EMERALDS;9992;14;9990;26;;;10008;14;10010;26;;;10000.0;686.0
-1;103600;TOMATOES;4982;9;4981;22;;;4996;9;4997;22;;;4989.0;479.0
-1;103700;EMERALDS;9992;15;9990;30;;;10008;15;10010;30;;;10000.0;686.0
-1;103700;TOMATOES;4982;9;4981;17;;;4996;9;4997;17;;;4989.0;479.0
-1;103800;EMERALDS;9992;15;9990;30;;;10008;15;10010;30;;;10000.0;686.0
-1;103800;TOMATOES;4981;9;4980;25;;;4995;9;4996;25;;;4988.0;477.0
-1;103900;EMERALDS;9992;12;9990;27;;;10008;12;10010;27;;;10000.0;686.0
-1;103900;TOMATOES;4982;8;4980;22;;;4995;8;4996;22;;;4988.5;478.0
-1;104000;EMERALDS;9992;10;9990;21;;;10008;10;10010;21;;;10000.0;714.0
-1;104000;TOMATOES;4981;9;4980;21;;;4995;9;4996;21;;;4988.0;477.0
-1;104100;EMERALDS;9992;11;9990;30;;;10008;11;10010;30;;;10000.0;714.0
-1;104100;TOMATOES;4982;7;4980;20;;;4995;7;4996;20;;;4988.5;478.0
-1;104200;EMERALDS;9992;12;9990;29;;;10008;12;10010;29;;;10000.0;714.0
-1;104200;TOMATOES;4982;8;4980;24;;;4995;8;4996;24;;;4988.5;478.0
-1;104300;EMERALDS;10000;7;9992;14;9990;20;10008;14;10010;20;;;10004.0;666.0
-1;104300;TOMATOES;4982;10;4981;16;;;4995;10;4997;16;;;4988.5;478.0
-1;104400;EMERALDS;9992;10;9990;23;;;10008;10;10010;23;;;10000.0;714.0
-1;104400;TOMATOES;4982;10;4980;25;;;4989;6;4995;10;4996;25;4985.5;472.0
-1;104500;EMERALDS;9992;14;9990;29;;;10008;14;10010;29;;;10000.0;714.0
-1;104500;TOMATOES;4982;10;4980;21;;;4995;10;4996;21;;;4988.5;478.0
-1;104600;EMERALDS;9992;10;9990;25;;;10008;10;10010;25;;;10000.0;714.0
-1;104600;TOMATOES;4982;10;4980;18;;;4995;10;4996;18;;;4988.5;478.0
-1;104700;EMERALDS;9992;10;9990;30;;;10008;10;10010;30;;;10000.0;714.0
-1;104700;TOMATOES;4981;9;4980;24;;;4995;9;4996;24;;;4988.0;477.0
-1;104800;EMERALDS;9992;15;9990;21;;;10008;15;10010;21;;;10000.0;714.0
-1;104800;TOMATOES;4982;9;4981;17;;;4995;9;4997;17;;;4988.5;478.0
-1;104900;EMERALDS;9992;15;9990;23;;;10008;15;10010;23;;;10000.0;714.0
-1;104900;TOMATOES;4983;5;4981;19;;;4996;5;4997;19;;;4989.5;480.0
-1;105000;EMERALDS;9992;15;9990;21;;;10008;15;10010;21;;;10000.0;714.0
-1;105000;TOMATOES;4982;5;4981;23;;;4996;5;4997;23;;;4989.0;479.0
-1;105100;EMERALDS;9992;10;9990;22;;;10008;10;10010;22;;;10000.0;714.0
-1;105100;TOMATOES;4982;10;4981;15;;;4995;10;4997;15;;;4988.5;478.0
-1;105200;EMERALDS;9992;15;9990;28;;;10008;15;10010;28;;;10000.0;714.0
-1;105200;TOMATOES;4982;5;4981;21;;;4995;5;4996;21;;;4988.5;478.0
-1;105300;EMERALDS;9992;14;9990;30;;;10008;14;10010;30;;;10000.0;714.0
-1;105300;TOMATOES;4981;5;4980;17;;;4995;5;4996;17;;;4988.0;477.0
-1;105400;EMERALDS;9992;10;9990;21;;;10008;10;10010;21;;;10000.0;714.0
-1;105400;TOMATOES;4981;7;4979;19;;;4994;7;4995;19;;;4987.5;476.0
-1;105500;EMERALDS;9992;14;9990;27;;;10008;14;10010;27;;;10000.0;714.0
-1;105500;TOMATOES;4981;10;4980;20;;;4995;10;4996;20;;;4988.0;477.0
-1;105600;EMERALDS;9992;11;9990;28;;;10008;11;10010;28;;;10000.0;714.0
-1;105600;TOMATOES;4981;5;4980;16;;;4994;5;4996;16;;;4987.5;476.0
-1;105700;EMERALDS;9992;15;9990;29;;;10008;15;10010;29;;;10000.0;714.0
-1;105700;TOMATOES;4985;3;4980;6;4979;20;4994;6;4995;20;;;4989.5;487.0
-1;105800;EMERALDS;9992;15;9990;30;;;10000;7;10008;15;10010;30;9996.0;734.0
-1;105800;TOMATOES;4980;10;4979;21;;;4994;10;4995;21;;;4987.0;487.0
-1;105900;EMERALDS;9992;11;9990;23;;;10008;11;10010;23;;;10000.0;714.0
-1;105900;TOMATOES;4980;6;4978;23;;;4993;6;4994;23;;;4986.5;487.0
-1;106000;EMERALDS;9992;10;9990;26;;;10008;10;10010;26;;;10000.0;714.0
-1;106000;TOMATOES;4979;9;4978;18;;;4993;9;4994;18;;;4986.0;487.0
-1;106100;EMERALDS;9992;13;9990;24;;;10008;13;10010;24;;;10000.0;714.0
-1;106100;TOMATOES;4980;8;4978;20;;;4993;8;4994;20;;;4986.5;487.0
-1;106200;EMERALDS;9992;13;9990;27;;;10008;13;10010;27;;;10000.0;714.0
-1;106200;TOMATOES;4980;8;4979;20;;;4994;8;4995;20;;;4987.0;487.0
-1;106300;EMERALDS;9992;14;9990;25;;;10008;14;10010;25;;;10000.0;714.0
-1;106300;TOMATOES;4980;6;4979;25;;;4993;6;4995;25;;;4986.5;487.0
-1;106400;EMERALDS;9992;15;9990;25;;;10008;15;10010;25;;;10000.0;714.0
-1;106400;TOMATOES;4979;10;4978;21;;;4993;10;4994;21;;;4986.0;487.0
-1;106500;EMERALDS;9992;15;9990;25;;;10008;15;10010;25;;;10000.0;714.0
-1;106500;TOMATOES;4979;8;4977;19;;;4992;8;4993;19;;;4985.5;487.0
-1;106600;EMERALDS;9992;12;9990;30;;;10008;12;10010;30;;;10000.0;714.0
-1;106600;TOMATOES;4979;10;4978;16;;;4993;10;4994;16;;;4986.0;487.0
-1;106700;EMERALDS;9992;11;9990;30;;;10008;11;10010;30;;;10000.0;714.0
-1;106700;TOMATOES;4980;10;4978;17;;;4993;10;4994;17;;;4986.5;487.0
-1;106800;EMERALDS;9992;10;9990;25;;;10008;10;10010;25;;;10000.0;714.0
-1;106800;TOMATOES;4980;8;4978;22;;;4993;8;4994;22;;;4986.5;487.0
-1;106900;EMERALDS;9992;13;9990;23;;;10008;13;10010;23;;;10000.0;714.0
-1;106900;TOMATOES;4979;7;4977;16;;;4992;7;4993;16;;;4985.5;487.0
-1;107000;EMERALDS;9992;13;9990;29;;;10008;13;10010;29;;;10000.0;714.0
-1;107000;TOMATOES;4979;6;4977;16;;;4992;6;4993;16;;;4985.5;487.0
-1;107100;EMERALDS;9992;14;9990;26;;;10008;14;10010;26;;;10000.0;714.0
-1;107100;TOMATOES;4980;7;4979;19;;;4993;7;4995;19;;;4986.5;509.0
-1;107200;EMERALDS;9992;14;9990;21;;;10008;14;10010;21;;;10000.0;714.0
-1;107200;TOMATOES;4980;7;4978;23;;;4993;7;4994;23;;;4986.5;509.0
-1;107300;EMERALDS;9992;13;9990;22;;;10008;13;10010;22;;;10000.0;714.0
-1;107300;TOMATOES;4979;7;4978;22;;;4992;7;4994;22;;;4985.5;505.0
-1;107400;EMERALDS;9992;10;9990;29;;;10008;10;10010;29;;;10000.0;714.0
-1;107400;TOMATOES;4979;6;4978;25;;;4992;6;4993;25;;;4985.5;505.0
-1;107500;EMERALDS;9992;11;9990;25;;;10008;11;10010;25;;;10000.0;714.0
-1;107500;TOMATOES;4979;8;4978;24;;;4993;8;4994;24;;;4986.0;507.0
-1;107600;EMERALDS;9992;13;9990;25;;;10008;13;10010;25;;;10000.0;714.0
-1;107600;TOMATOES;4979;9;4977;20;;;4992;9;4993;20;;;4985.5;505.0
-1;107700;EMERALDS;9992;15;9990;21;;;10008;15;10010;21;;;10000.0;714.0
-1;107700;TOMATOES;4979;8;4978;16;;;4992;8;4994;16;;;4985.5;505.0
-1;107800;EMERALDS;9992;14;9990;30;;;10008;14;10010;30;;;10000.0;714.0
-1;107800;TOMATOES;4979;5;4977;16;;;4992;5;4993;16;;;4985.5;505.0
-1;107900;EMERALDS;9992;10;9990;25;;;10008;10;10010;25;;;10000.0;714.0
-1;107900;TOMATOES;4979;8;4978;22;;;4992;8;4994;22;;;4985.5;505.0
-1;108000;EMERALDS;9992;13;9990;21;;;10008;13;10010;21;;;10000.0;714.0
-1;108000;TOMATOES;4979;10;4978;25;;;4993;10;4994;25;;;4986.0;525.0
-1;108100;EMERALDS;9992;11;9990;30;;;10008;11;10010;30;;;10000.0;714.0
-1;108100;TOMATOES;4980;5;4978;23;;;4993;5;4994;23;;;4986.5;528.5
-1;108200;EMERALDS;9992;13;9990;25;;;10008;13;10010;25;;;10000.0;714.0
-1;108200;TOMATOES;4980;7;4978;15;;;4993;7;4994;15;;;4986.5;528.5
-1;108300;EMERALDS;9992;10;9990;27;;;10008;10;10010;27;;;10000.0;714.0
-1;108300;TOMATOES;4980;6;4979;22;;;4985;8;4994;6;4995;22;4982.5;480.5
-1;108400;EMERALDS;9992;13;9990;20;;;10008;13;10010;20;;;10000.0;714.0
-1;108400;TOMATOES;4980;8;4979;20;;;4994;8;4995;20;;;4987.0;548.0
-1;108500;EMERALDS;9992;13;9990;30;;;10008;13;10010;30;;;10000.0;714.0
-1;108500;TOMATOES;4981;5;4980;21;;;4995;5;4996;21;;;4988.0;563.0
-1;108600;EMERALDS;9992;12;9990;30;;;10008;12;10010;30;;;10000.0;714.0
-1;108600;TOMATOES;4987;4;4981;9;4980;17;4995;9;4996;17;;;4991.0;592.0
-1;108700;EMERALDS;9992;11;9990;25;;;10008;11;10010;25;;;10000.0;714.0
-1;108700;TOMATOES;4982;6;4981;15;;;4995;6;4997;15;;;4988.5;564.5
-1;108800;EMERALDS;9992;12;9990;24;;;10008;12;10010;24;;;10000.0;714.0
-1;108800;TOMATOES;4981;9;4979;20;;;4994;9;4995;20;;;4987.5;553.5
-1;108900;EMERALDS;9992;15;9990;22;;;10008;15;10010;22;;;10000.0;714.0
-1;108900;TOMATOES;4981;5;4980;25;;;4994;5;4996;25;;;4987.5;553.5
-1;109000;EMERALDS;9992;15;9990;23;;;10008;15;10010;23;;;10000.0;714.0
-1;109000;TOMATOES;4982;6;4980;20;;;4995;6;4996;20;;;4988.5;564.5
-1;109100;EMERALDS;9992;14;9990;20;;;10008;14;10010;20;;;10000.0;714.0
-1;109100;TOMATOES;4981;6;4980;25;;;4995;6;4996;25;;;4988.0;559.0
-1;109200;EMERALDS;9992;12;9990;25;;;10008;12;10010;25;;;10000.0;714.0
-1;109200;TOMATOES;4981;6;4980;23;;;4995;6;4996;23;;;4988.0;559.0
-1;109300;EMERALDS;9992;13;9990;24;;;10008;13;10010;24;;;10000.0;714.0
-1;109300;TOMATOES;4982;6;4981;25;;;4995;6;4997;25;;;4988.5;564.5
-1;109400;EMERALDS;9992;12;9990;23;;;10008;12;10010;23;;;10000.0;714.0
-1;109400;TOMATOES;4983;10;4982;16;;;4996;10;4998;16;;;4989.5;575.5
-1;109500;EMERALDS;9992;10;9990;30;;;10008;10;10010;30;;;10000.0;714.0
